Author,Comment,Photo,Channel_ID,Timestamp
Joslyn,"@uwuPurpl3 I do remember you, it was good how was your day?",https://yt3.ggpht.com/-hiLQycYskaY/AAAAAAAAAAI/AAAAAAAAAAA/CEnSyA-rWFo/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UChuYl62OPnV20w6BC3JryOQ,1592803153048302
a human,"@Joslyn yes. it. does. and you can't contradict my statement, just agree. ^^",https://yt3.ggpht.com/-peDBuPIYnr4/AAAAAAAAAAI/AAAAAAAAAAA/MwXD-ROJ9lw/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UC28JdMj6wvAodzzHvF3XcOw,1592803153686870
Daniel,ok?,https://yt3.ggpht.com/-YJU2kn3WMBE/AAAAAAAAAAI/AAAAAAAAAAA/UAtBX4k4gI8/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCCLeL4dy-VbKmiBbm_XTjvA,1592803155195010
Moo,My discussion continues ,https://yt3.ggpht.com/-NW8NZF_3frA/AAAAAAAAAAI/AAAAAAAAAAA/BB9Ou22aj8k/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCMAlj4Yihaa1xbU0bWHpYiQ,1592803155853737
Kermit the fish,Daniel I thought you were leaving,https://yt3.ggpht.com/-AfSOEFR1iYA/AAAAAAAAAAI/AAAAAAAAAAA/Uj1m7f-rsGA/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UC581XWSL_W3m8Q2qO-j2AsA,1592803158276310
vero nica,🐥,https://yt3.ggpht.com/-794dQ8hCGMA/AAAAAAAAAAI/AAAAAAAAAAA/1zm6m8XO5zY/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCWtdyrC23s7E64vmJpiuuVA,1592803158508624
Thomas Waterman,gn everyone,https://yt3.ggpht.com/-dmOcAtcnZu8/AAAAAAAAAAI/AAAAAAAAAAA/vnxrGt2wQm0/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCFbQPW2wfezndIF8Xtj7bgg,1592803159221030
Prince Esto,"sleep time peeps, goodnight",https://yt3.ggpht.com/-NwcSkVLbU4Y/AAAAAAAAAAI/AAAAAAAAAAA/klkXU4b6EBs/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCKZ2AwWFsWmCyzV36jWzVSw,1592803159453321
a human,"@kookie army hey, it's been a long time. ^^ hru?",https://yt3.ggpht.com/-peDBuPIYnr4/AAAAAAAAAAI/AAAAAAAAAAA/MwXD-ROJ9lw/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UC28JdMj6wvAodzzHvF3XcOw,1592803163232500
norlan diaz,Pasen IG,https://yt3.ggpht.com/-dW6lQ0azVrM/AAAAAAAAAAI/AAAAAAAAAAA/hWXtz_jHuCM/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UC71QaezB9IGq1Y-fZgu9oHg,1592803163521258
Sangharsh Yadav,crime panda see ur all frnds r here now,https://yt3.ggpht.com/-TH2JKJYwEjE/AAAAAAAAAAI/AAAAAAAAAAA/VoGJO-_THhs/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCorkGfuFn4IxKS_NqlyMDsg,1592803163747525
Michelle Rabideaux,Thanks for asking but no macy im not doing very well,https://yt3.ggpht.com/-6NO2uRGKzZg/AAAAAAAAAAI/AAAAAAAAAAA/TGIXhzhO-wA/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCi3cHziHMEvuvhl8FdlD9ZA,1592803166981530
Moo,Ty Irving what’s there to milk luv? ,https://yt3.ggpht.com/-NW8NZF_3frA/AAAAAAAAAAI/AAAAAAAAAAA/BB9Ou22aj8k/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCMAlj4Yihaa1xbU0bWHpYiQ,1592803169568269
Katia Flores,jaja re sola estoy xD,https://yt3.ggpht.com/-qlKSU5nQzuQ/AAAAAAAAAAI/AAAAAAAAAAA/DLdBulSHlOc/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UC1KKfjJFfxvL_bamKIRKtJw,1592803169755886
Lucifer,@Moo guess u like milk a lot huh,https://yt3.ggpht.com/-ebzFgBVnf44/AAAAAAAAAAI/AAAAAAAAAAA/66FoXWdNkOQ/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCiyWDCUVndhIxt_N0eFHh9g,1592803175604657
Asmaa Zouanat,she has been in bed for the past 4 months now,https://yt3.ggpht.com/-aKu5NvI6qsk/AAAAAAAAAAI/AAAAAAAAAAA/J353RVGqCPc/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCVrcMapH2bMUFJBgcuLEeKg,1592803176275305
Technicus Complexus,cocaine,https://yt3.ggpht.com/-oNRAT4Y9ru4/AAAAAAAAAAI/AAAAAAAAAAA/QrxD_w2S9_k/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCHesI2-uoDx0T0q9yTPSoEQ,1592803177965186
Daniel,no bro,https://yt3.ggpht.com/-YJU2kn3WMBE/AAAAAAAAAAI/AAAAAAAAAAA/UAtBX4k4gI8/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCCLeL4dy-VbKmiBbm_XTjvA,1592803178814349
a human,"@kookie army also, here's the potatoes. XD. -----> 🥔🥔",https://yt3.ggpht.com/-peDBuPIYnr4/AAAAAAAAAAI/AAAAAAAAAAA/MwXD-ROJ9lw/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UC28JdMj6wvAodzzHvF3XcOw,1592803179211844
Mickey SN 2.0,@alexandra diaz brazil,https://yt3.ggpht.com/-9J9BOM7c6BA/AAAAAAAAAAI/AAAAAAAAAAA/U1UOTbVzMqU/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCjOJp_ITqH4qjlSKPPzkg1w,1592803181118997
Malcolm Cassell,ouu sounds like wow,https://yt3.ggpht.com/-FWTGaiEZXRY/AAAAAAAAAAI/AAAAAAAAAAA/AL7cgMlG4K0/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCxMwQwbJ75K4IfxS2uEklXQ,1592803185097034
Daniel,waiting,https://yt3.ggpht.com/-YJU2kn3WMBE/AAAAAAAAAAI/AAAAAAAAAAA/UAtBX4k4gI8/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCCLeL4dy-VbKmiBbm_XTjvA,1592803185429222
tired andsad,"@a human: I know, its fascinating but gross",https://yt3.ggpht.com/-rntPB4g5jPI/AAAAAAAAAAI/AAAAAAAAAAA/3utnGIGZ7jk/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCmfi4CXFS6cYiXl-0kIClLA,1592803190091409
Ty Irving,Moo you have snap ?,https://yt3.ggpht.com/-DMA5RirItUs/AAAAAAAAAAI/AAAAAAAAAAA/DTtklYigB7I/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCXP2xPueMAxnShuBMia_BEw,1592803190287128
Prophet,Michelle are you a Karen,https://yt3.ggpht.com/-oF8sV5FMsXU/AAAAAAAAAAI/AAAAAAAAAAA/KzD2EBe_AC8/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCgfAOURn6CQR50KR0-vU60w,1592803192242352
Moo,Lucifer milk is life ,https://yt3.ggpht.com/-NW8NZF_3frA/AAAAAAAAAAI/AAAAAAAAAAA/BB9Ou22aj8k/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCMAlj4Yihaa1xbU0bWHpYiQ,1592803192850241
Aunty Charlotte,That’s great sweetie,https://yt3.ggpht.com/-GJy-SS0s2rA/AAAAAAAAAAI/AAAAAAAAAAA/1q4IHqWc7lc/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCAV20YGwpEJwVEzlShWuyRQ,1592803193036573
uwuPurpl3,Really Good @Joslyn,https://yt3.ggpht.com/-jTsYaEdAyo8/AAAAAAAAAAI/AAAAAAAAAAA/F686nKqaxO8/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCsoIVsIhNbD_nQrhheqg16Q,1592803193103652
uwuPurpl3,,https://yt3.ggpht.com/-jTsYaEdAyo8/AAAAAAAAAAI/AAAAAAAAAAA/F686nKqaxO8/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCsoIVsIhNbD_nQrhheqg16Q,1592803193103652
Joslyn,@a human don’t even. A lie is a lie. Nothing else.,https://yt3.ggpht.com/-hiLQycYskaY/AAAAAAAAAAI/AAAAAAAAAAA/CEnSyA-rWFo/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UChuYl62OPnV20w6BC3JryOQ,1592803194650856
crime Panda,bro don't say it,https://yt3.ggpht.com/-J-znn3FHMDg/AAAAAAAAAAI/AAAAAAAAAAA/rLVI70hJT3o/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCK0dqG3CmcIjWCQBvoN2pAQ,1592803194932629
Katia Flores,mis vecinos otra vez hicieron una fiesta :c otra vez no puedo dormir,https://yt3.ggpht.com/-qlKSU5nQzuQ/AAAAAAAAAAI/AAAAAAAAAAA/DLdBulSHlOc/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UC1KKfjJFfxvL_bamKIRKtJw,1592803199531457
Aunty Charlotte,Daniel L I was asking you,https://yt3.ggpht.com/-GJy-SS0s2rA/AAAAAAAAAAI/AAAAAAAAAAA/1q4IHqWc7lc/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCAV20YGwpEJwVEzlShWuyRQ,1592803200619352
Sangharsh Yadav,bye everyone,https://yt3.ggpht.com/-TH2JKJYwEjE/AAAAAAAAAAI/AAAAAAAAAAA/VoGJO-_THhs/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCorkGfuFn4IxKS_NqlyMDsg,1592803208094562
Aunty Charlotte,I want to you to be happy and healthy. :),https://yt3.ggpht.com/-GJy-SS0s2rA/AAAAAAAAAAI/AAAAAAAAAAA/1q4IHqWc7lc/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCAV20YGwpEJwVEzlShWuyRQ,1592803209197316
Technicus Complexus,cocaine,https://yt3.ggpht.com/-oNRAT4Y9ru4/AAAAAAAAAAI/AAAAAAAAAAA/QrxD_w2S9_k/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCHesI2-uoDx0T0q9yTPSoEQ,1592803214208320
Lucifer,@Moo what about the salty one😈,https://yt3.ggpht.com/-ebzFgBVnf44/AAAAAAAAAAI/AAAAAAAAAAA/66FoXWdNkOQ/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCiyWDCUVndhIxt_N0eFHh9g,1592803215861663
Moo,bruh who even still uses Snapchat I thought that app died in 2018 ,https://yt3.ggpht.com/-NW8NZF_3frA/AAAAAAAAAAI/AAAAAAAAAAA/BB9Ou22aj8k/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCMAlj4Yihaa1xbU0bWHpYiQ,1592803216133496
kookie army,@a human yh wassup how's life in earth?,https://yt3.ggpht.com/-6YSZha73inw/AAAAAAAAAAI/AAAAAAAAAAA/3UK0jVjWUVo/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCnuLxCLQB7VRYiZbj3UuZeg,1592803217483354
David Salman,"Oh lord i'd really love some Mashed Potatoes now, That made me Hungry 😲 @a human",https://yt3.ggpht.com/--EOCW8phqFg/AAAAAAAAAAI/AAAAAAAAAAA/K5DqSvcr1VA/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCo4h5yQBv85cAGGqm6gc3bA,1592803221081845
Blake Williams,@Aunty Charlotte Is that really you in the pic?,https://yt3.ggpht.com/-FMOgzqMCMN0/AAAAAAAAAAI/AAAAAAAAAAA/R2dCM1FZm9s/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UC8_Apw5PUaLxg3QEcDYA5hA,1592803221511312
vero nica,brb,https://yt3.ggpht.com/-794dQ8hCGMA/AAAAAAAAAAI/AAAAAAAAAAA/1zm6m8XO5zY/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCWtdyrC23s7E64vmJpiuuVA,1592803223882319
norlan diaz,@katia tócales la puerta y dile que te inviten a pasar,https://yt3.ggpht.com/-dW6lQ0azVrM/AAAAAAAAAAI/AAAAAAAAAAA/hWXtz_jHuCM/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UC71QaezB9IGq1Y-fZgu9oHg,1592803228262710
Joslyn,@uwuPurpl3 what made it really good?,https://yt3.ggpht.com/-hiLQycYskaY/AAAAAAAAAAI/AAAAAAAAAAA/CEnSyA-rWFo/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UChuYl62OPnV20w6BC3JryOQ,1592803229112780
alexandra diaz,gracias @norlan diaz,https://yt3.ggpht.com/-cj4tSNBR8Mg/AAAAAAAAAAI/AAAAAAAAAAA/CBnvrC-pAPc/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCxmXvX4LBoFgjLZhZoCRSLA,1592803230168400
Malcolm Cassell,hmm wow,https://yt3.ggpht.com/-FWTGaiEZXRY/AAAAAAAAAAI/AAAAAAAAAAA/AL7cgMlG4K0/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCxMwQwbJ75K4IfxS2uEklXQ,1592803231273676
Lucifer,Little one..don't say what??🧐,https://yt3.ggpht.com/-ebzFgBVnf44/AAAAAAAAAAI/AAAAAAAAAAA/66FoXWdNkOQ/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCiyWDCUVndhIxt_N0eFHh9g,1592803232905435
Christian Gonzalez,Anybody want to add me on switch?,https://yt3.ggpht.com/-LCR258eiSYM/AAAAAAAAAAI/AAAAAAAAAAA/EBGkNDLwt_w/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UC6x-PbEoTKgzFgOwKzbulwA,1592803234741759
Ty Irving,Moo twitter ?,https://yt3.ggpht.com/-DMA5RirItUs/AAAAAAAAAAI/AAAAAAAAAAA/DTtklYigB7I/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCXP2xPueMAxnShuBMia_BEw,1592803235028867
Mickey SN 2.0,cocaíne?,https://yt3.ggpht.com/-9J9BOM7c6BA/AAAAAAAAAAI/AAAAAAAAAAA/U1UOTbVzMqU/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCjOJp_ITqH4qjlSKPPzkg1w,1592803237580072
Prophet,Sara it’s boring cause nobody talking to you lmaooo,https://yt3.ggpht.com/-oF8sV5FMsXU/AAAAAAAAAAI/AAAAAAAAAAA/KzD2EBe_AC8/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCgfAOURn6CQR50KR0-vU60w,1592803244062590
Kermit the fish,Moo he wants to send the pics,https://yt3.ggpht.com/-AfSOEFR1iYA/AAAAAAAAAAI/AAAAAAAAAAA/Uj1m7f-rsGA/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UC581XWSL_W3m8Q2qO-j2AsA,1592803244228674
crime Panda,I hate u if u day it big bro,https://yt3.ggpht.com/-J-znn3FHMDg/AAAAAAAAAAI/AAAAAAAAAAA/rLVI70hJT3o/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCK0dqG3CmcIjWCQBvoN2pAQ,1592803246168196
Blake Williams,😳,https://yt3.ggpht.com/-FMOgzqMCMN0/AAAAAAAAAAI/AAAAAAAAAAA/R2dCM1FZm9s/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UC8_Apw5PUaLxg3QEcDYA5hA,1592803246977309
a human,"@tired andsad ikr, cool fact btw. ^^",https://yt3.ggpht.com/-peDBuPIYnr4/AAAAAAAAAAI/AAAAAAAAAAA/MwXD-ROJ9lw/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UC28JdMj6wvAodzzHvF3XcOw,1592803247222098
Aunty Charlotte,Blake yes this is me of course.,https://yt3.ggpht.com/-GJy-SS0s2rA/AAAAAAAAAAI/AAAAAAAAAAA/1q4IHqWc7lc/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCAV20YGwpEJwVEzlShWuyRQ,1592803249759044
Technicus Complexus,yes... cocaine,https://yt3.ggpht.com/-oNRAT4Y9ru4/AAAAAAAAAAI/AAAAAAAAAAA/QrxD_w2S9_k/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCHesI2-uoDx0T0q9yTPSoEQ,1592803249787633
Michelle Rabideaux,Why would i be a “karen”,https://yt3.ggpht.com/-6NO2uRGKzZg/AAAAAAAAAAI/AAAAAAAAAAA/TGIXhzhO-wA/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCi3cHziHMEvuvhl8FdlD9ZA,1592803254718216
Moo,Twitter is superior,https://yt3.ggpht.com/-NW8NZF_3frA/AAAAAAAAAAI/AAAAAAAAAAA/BB9Ou22aj8k/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCMAlj4Yihaa1xbU0bWHpYiQ,1592803255952713
kookie army,it's kookïne:3,https://yt3.ggpht.com/-6YSZha73inw/AAAAAAAAAAI/AAAAAAAAAAA/3UK0jVjWUVo/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCnuLxCLQB7VRYiZbj3UuZeg,1592803257605498
Aunty Charlotte,Daniel that’s great I’m proud of you.,https://yt3.ggpht.com/-GJy-SS0s2rA/AAAAAAAAAAI/AAAAAAAAAAA/1q4IHqWc7lc/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCAV20YGwpEJwVEzlShWuyRQ,1592803260454419
Maritza Toro,esto me recuerda a habbo,https://yt3.ggpht.com/-JkMz4jR3PME/AAAAAAAAAAI/AAAAAAAAAAA/pVreT9xQONs/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UC8C2WuI4fENO_xWdVPthC0A,1592803261819361
Ty Irving,What pic Kermit ?,https://yt3.ggpht.com/-DMA5RirItUs/AAAAAAAAAAI/AAAAAAAAAAA/DTtklYigB7I/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCXP2xPueMAxnShuBMia_BEw,1592803263909782
Mickey SN 2.0,oque é cocaine,https://yt3.ggpht.com/-9J9BOM7c6BA/AAAAAAAAAAI/AAAAAAAAAAA/U1UOTbVzMqU/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCjOJp_ITqH4qjlSKPPzkg1w,1592803266058858
Aly,hope y’all have a great day/night from where you are <3,https://yt3.ggpht.com/-UQW0OgN8K5w/AAAAAAAAAAI/AAAAAAAAAAA/4CnqZPOiUbk/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UC1VIzqsLanPbCiC3zU0TWcQ,1592803266206660
a human,@Joslyn you just ignored the long text i sent you. 😑,https://yt3.ggpht.com/-peDBuPIYnr4/AAAAAAAAAAI/AAAAAAAAAAA/MwXD-ROJ9lw/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UC28JdMj6wvAodzzHvF3XcOw,1592803266563848
Blake Williams,If you want people to talk to you just comment on what they say,https://yt3.ggpht.com/-FMOgzqMCMN0/AAAAAAAAAAI/AAAAAAAAAAA/R2dCM1FZm9s/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UC8_Apw5PUaLxg3QEcDYA5hA,1592803273776701
Prophet,Michelle idk you tell me,https://yt3.ggpht.com/-oF8sV5FMsXU/AAAAAAAAAAI/AAAAAAAAAAA/KzD2EBe_AC8/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCgfAOURn6CQR50KR0-vU60w,1592803274960506
uwuPurpl3,Honestly not sure just felt like a really good day @Joslyn,https://yt3.ggpht.com/-jTsYaEdAyo8/AAAAAAAAAAI/AAAAAAAAAAA/F686nKqaxO8/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCsoIVsIhNbD_nQrhheqg16Q,1592803275183770
Lucifer,@Crime Panda say what??????🧐🧐🧐,https://yt3.ggpht.com/-ebzFgBVnf44/AAAAAAAAAAI/AAAAAAAAAAA/66FoXWdNkOQ/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCiyWDCUVndhIxt_N0eFHh9g,1592803276497210
Katia Flores,xD,https://yt3.ggpht.com/-qlKSU5nQzuQ/AAAAAAAAAAI/AAAAAAAAAAA/DLdBulSHlOc/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UC1KKfjJFfxvL_bamKIRKtJw,1592803277308098
norlan diaz,@alexandria IG?,https://yt3.ggpht.com/-dW6lQ0azVrM/AAAAAAAAAAI/AAAAAAAAAAA/hWXtz_jHuCM/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UC71QaezB9IGq1Y-fZgu9oHg,1592803278734674
Phant0m Mo0n,Aunty Charlotte what’s ur snapchat??,https://yt3.ggpht.com/-JSSvgm497yE/AAAAAAAAAAI/AAAAAAAAAAA/VFQZHCWQb_Y/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCb3_lbX_-RBr_rigWtXsbYg,1592803283417415
crime Panda,oh i thout u were never mind,https://yt3.ggpht.com/-J-znn3FHMDg/AAAAAAAAAAI/AAAAAAAAAAA/rLVI70hJT3o/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCK0dqG3CmcIjWCQBvoN2pAQ,1592803286085162
Christian Gonzalez,Twitter’s better because it’s not Facebook,https://yt3.ggpht.com/-LCR258eiSYM/AAAAAAAAAAI/AAAAAAAAAAA/EBGkNDLwt_w/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UC6x-PbEoTKgzFgOwKzbulwA,1592803289451291
Technicus Complexus,kookine?,https://yt3.ggpht.com/-oNRAT4Y9ru4/AAAAAAAAAAI/AAAAAAAAAAA/QrxD_w2S9_k/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCHesI2-uoDx0T0q9yTPSoEQ,1592803291154932
alexandra diaz,@Daniel ??,https://yt3.ggpht.com/-cj4tSNBR8Mg/AAAAAAAAAAI/AAAAAAAAAAA/CBnvrC-pAPc/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCxmXvX4LBoFgjLZhZoCRSLA,1592803292550392
a human,@David Salman i just ate some. XD. do you want me to give you it.,https://yt3.ggpht.com/-peDBuPIYnr4/AAAAAAAAAAI/AAAAAAAAAAA/MwXD-ROJ9lw/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UC28JdMj6wvAodzzHvF3XcOw,1592803293496949
Prophet,He fr asked aunty for her Snapchat ,https://yt3.ggpht.com/-oF8sV5FMsXU/AAAAAAAAAAI/AAAAAAAAAAA/KzD2EBe_AC8/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCgfAOURn6CQR50KR0-vU60w,1592803297012983
Prophet,Sara when did I ask?,https://yt3.ggpht.com/-oF8sV5FMsXU/AAAAAAAAAAI/AAAAAAAAAAA/KzD2EBe_AC8/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCgfAOURn6CQR50KR0-vU60w,1592803303317501
kookie army,,https://yt3.ggpht.com/-6YSZha73inw/AAAAAAAAAAI/AAAAAAAAAAA/3UK0jVjWUVo/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCnuLxCLQB7VRYiZbj3UuZeg,1592803306195294
kookie army,let me lurk now.-.,https://yt3.ggpht.com/-6YSZha73inw/AAAAAAAAAAI/AAAAAAAAAAA/3UK0jVjWUVo/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCnuLxCLQB7VRYiZbj3UuZeg,1592803306195294
Aunty Charlotte,I don’t have snapchat sweetheart sorry my grandkids do though.,https://yt3.ggpht.com/-GJy-SS0s2rA/AAAAAAAAAAI/AAAAAAAAAAA/1q4IHqWc7lc/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCAV20YGwpEJwVEzlShWuyRQ,1592803306209295
Kermit the fish,Bruh my milk is warm who left it Out.......,https://yt3.ggpht.com/-AfSOEFR1iYA/AAAAAAAAAAI/AAAAAAAAAAA/Uj1m7f-rsGA/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UC581XWSL_W3m8Q2qO-j2AsA,1592803307405074
Moo,Facebook trash,https://yt3.ggpht.com/-NW8NZF_3frA/AAAAAAAAAAI/AAAAAAAAAAA/BB9Ou22aj8k/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCMAlj4Yihaa1xbU0bWHpYiQ,1592803307440538
Katia Flores,ando solterosqui,https://yt3.ggpht.com/-qlKSU5nQzuQ/AAAAAAAAAAI/AAAAAAAAAAA/DLdBulSHlOc/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UC1KKfjJFfxvL_bamKIRKtJw,1592803307918733
Katia Flores,,https://yt3.ggpht.com/-qlKSU5nQzuQ/AAAAAAAAAAI/AAAAAAAAAAA/DLdBulSHlOc/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UC1KKfjJFfxvL_bamKIRKtJw,1592803307918733
Frank Gustapo,Hello uwu ,https://yt3.ggpht.com/-WfrOQL5ghc8/AAAAAAAAAAI/AAAAAAAAAAA/Dmeiq3lCxdI/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCq3behDfFgeJgHQSAVEFZ0Q,1592803308923477
Dino,wn son las 1 de la mañana que hace esa tipa despierta,https://yt3.ggpht.com/-b5NBufM3erY/AAAAAAAAAAI/AAAAAAAAAAA/j0G3Lsw9Vy8/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCwe_5rpV7Z8p1ZbAEtY_jGw,1592803310840780
SharkBearAgator Phipps,remember when you could see other people's channels through here,https://yt3.ggpht.com/-ECXfXLmqDiM/AAAAAAAAAAI/AAAAAAAAAAA/rotAmZdiGDU/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCjO72RZHKCUhy1LhBQu405g,1592803312132394
Mariona Lopez,this chat is so odd,https://yt3.ggpht.com/-KlbbgZj5XOw/AAAAAAAAAAI/AAAAAAAAAAA/mzOEjA17Z0g/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCys65NF0lP2iAfuTlYEQLRA,1592803313190004
Malcolm Cassell,it's the vibes I guess,https://yt3.ggpht.com/-FWTGaiEZXRY/AAAAAAAAAAI/AAAAAAAAAAA/AL7cgMlG4K0/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCxMwQwbJ75K4IfxS2uEklXQ,1592803316078588
a human,@kookie army everything's been going fine. ^^ wbu?,https://yt3.ggpht.com/-peDBuPIYnr4/AAAAAAAAAAI/AAAAAAAAAAA/MwXD-ROJ9lw/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UC28JdMj6wvAodzzHvF3XcOw,1592803317145702
Blake Williams,"@Aunty Charlotte You look healthy and happy, good for you👊",https://yt3.ggpht.com/-FMOgzqMCMN0/AAAAAAAAAAI/AAAAAAAAAAA/R2dCM1FZm9s/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UC8_Apw5PUaLxg3QEcDYA5hA,1592803317587170
Moo,Ur milk is expired,https://yt3.ggpht.com/-NW8NZF_3frA/AAAAAAAAAAI/AAAAAAAAAAA/BB9Ou22aj8k/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCMAlj4Yihaa1xbU0bWHpYiQ,1592803322172675
Prophet,Tired I just stopped coming lmaoo idk why I came back,https://yt3.ggpht.com/-oF8sV5FMsXU/AAAAAAAAAAI/AAAAAAAAAAA/KzD2EBe_AC8/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCgfAOURn6CQR50KR0-vU60w,1592803325346712
Michelle Rabideaux,Prophet irk what you mean by any of this,https://yt3.ggpht.com/-6NO2uRGKzZg/AAAAAAAAAAI/AAAAAAAAAAA/TGIXhzhO-wA/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCi3cHziHMEvuvhl8FdlD9ZA,1592803325778539
Dino,alguien habla español?,https://yt3.ggpht.com/-b5NBufM3erY/AAAAAAAAAAI/AAAAAAAAAAA/j0G3Lsw9Vy8/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCwe_5rpV7Z8p1ZbAEtY_jGw,1592803328602022
