Author,Comment,Photo,Channel_ID,Timestamp
Eugene Rudman,a vote for Biden is a vote for Alzheimers,https://yt3.ggpht.com/-zv8wcAUN3Ks/AAAAAAAAAAI/AAAAAAAAAAA/reEwkPZTjAo/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCfUZtErVlKWUU6R7a4_b3qQ,1592926824110353.0
28jcollins,trump for prison 2020,https://yt3.ggpht.com/-fPkLQebFvLc/AAAAAAAAAAI/AAAAAAAAAAA/hKWfnQNR5sg/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCAkmd-qqMjL4AE1VbU8l6SQ,1592926824630104.0
Shane Spicer,Send that clean up crew to Seattle!,https://yt3.ggpht.com/-XbEXiXUIa8I/AAAAAAAAAAI/AAAAAAAAAAA/TKnduH9NFk8/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCSFV5Lg9q7jpfbi5VIuKEUw,1592926825639828.0
humanity,when does trump come,https://yt3.ggpht.com/-sz2gqdwIKA0/AAAAAAAAAAI/AAAAAAAAAAA/ppdIaaU6svc/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCG48aUmI75AN3cahsyLIvyg,1592926826403638.0
Noa,AMERICA NEVER SURRENDER YOUR WEAPONS AND FREE SPEECH,https://yt3.ggpht.com/-5FKNKD081oo/AAAAAAAAAAI/AAAAAAAAAAA/JwXEEAqR3f0/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCB8kJJfpZjaut1bD4A38bGA,1592926826874080.0
Sara Dimmig,WLM,https://yt3.ggpht.com/-4qiglg3Gj6E/AAAAAAAAAAI/AAAAAAAAAAA/4o30Q9kyujY/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UC9uMh0uE8PcttheDM9uaTIg,1592926868361997.0
Nick Kadien,IF U DONT WAKE UP OUR SOLDIERS WILL WASH THE STRRETS WITH YOUR BLOOD....WAKE UP MASK=NO 2ND AMANDMENT,https://yt3.ggpht.com/-qnA5NG-x6zY/AAAAAAAAAAI/AAAAAAAAAAA/axVrz_1ztmw/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UC-us6Eyq6rYWOSYx6bjEIxw,1592926868739042.0
Cheryl Karr,Lol He will be in jail by noon,https://yt3.ggpht.com/-8ROxgIK2O1Q/AAAAAAAAAAI/AAAAAAAAAAA/m90VmVzH6v4/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCeIzdCmnKaxCKY-VI7qgRdw,1592926869468345.0
A. S.,William Quantrill for president,https://yt3.ggpht.com/-GyjjQP9BeBM/AAAAAAAAAAI/AAAAAAAAAAA/oJlbZKgLt40/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCqEqbHtxATeYXKGEMJJW-dQ,1592926869499361.0
eva pavicevic,TOO BAAD I just wanted to see bikers to level it to the ground with theese idiots in it,https://yt3.ggpht.com/-ReRmRmoUU6Y/AAAAAAAAAAI/AAAAAAAAAAA/OrNx7DQpOQA/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCT3N8q0_n5jXxhhB_TzjftA,1592926870178358.0
matthew Peyton,someone give that man a straight jacket,https://yt3.ggpht.com/-81adGf3zkb8/AAAAAAAAAAI/AAAAAAAAAAA/o6MAYXBoy-0/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCWyAHQfD3y8dOOO7WQdhscw,1592926870834657.0
icedcoffee,Add kid raging,https://yt3.ggpht.com/-HoHpSGhxzbQ/AAAAAAAAAAI/AAAAAAAAAAA/whHKF0dGwJM/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCSd4F4Lg-k58H_56Bu_pJHg,1592926870946246.0
Nick Kadien,IF U DONT WAKE UP OUR SOLDIERS WILL WASH THE STRRETS WITH YOUR BLOOD....WAKE UP MASK=NO 2ND AMANDMENT,https://yt3.ggpht.com/-qnA5NG-x6zY/AAAAAAAAAAI/AAAAAAAAAAA/axVrz_1ztmw/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UC-us6Eyq6rYWOSYx6bjEIxw,1592926871242144.0
Nick Kadien,IF U DONT WAKE UP OUR SOLDIERS WILL WASH THE STRRETS WITH YOUR BLOOD....WAKE UP MASK=NO 2ND AMANDMENT,https://yt3.ggpht.com/-qnA5NG-x6zY/AAAAAAAAAAI/AAAAAAAAAAA/axVrz_1ztmw/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UC-us6Eyq6rYWOSYx6bjEIxw,1592926874236606.0
Grandmaster Hash,Fear tactics lol,https://yt3.ggpht.com/-3ILslegXpY0/AAAAAAAAAAI/AAAAAAAAAAA/J4sFLkU4cX8/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCwtFdBdD8JtTCFK9-4oMUYA,1592926874894730.0
Bishop Bishop 777,"blm burn,loot, murder",https://yt3.ggpht.com/--0LpBD4HmNI/AAAAAAAAAAI/AAAAAAAAAAA/P8-_QqDiqdQ/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCYPAtWQ1oKR1SfFhl7sSAOw,1592926875451530.0
Frank Swartswelder,about as worthless as begging please let us rip down your statues,https://yt3.ggpht.com/-TUJgzSivZv0/AAAAAAAAAAI/AAAAAAAAAAA/G7q1LEzC2jg/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCz4KMMTvVK3pNi99DKLOaRQ,1592926876546422.0
Nick Kadien,IF U DONT WAKE UP OUR SOLDIERS WILL WASH THE STRRETS WITH YOUR BLOOD....WAKE UP MASK=NO 2ND AMANDMENT,https://yt3.ggpht.com/-qnA5NG-x6zY/AAAAAAAAAAI/AAAAAAAAAAA/axVrz_1ztmw/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UC-us6Eyq6rYWOSYx6bjEIxw,1592926877021853.0
Leroy Green,LOOTERS=TERRORISTS,https://yt3.ggpht.com/-gCTPJlfEwgY/AAAAAAAAAAI/AAAAAAAAAAA/NwAcsPBOxmY/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCFSqohtiqjeCXB4jXTiDYwA,1592926877000916.0
Chad Cary,Are they getting rid of the mural?,https://yt3.ggpht.com/-hb4-8On595U/AAAAAAAAAAI/AAAAAAAAAAA/Dn-7iATLOPs/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCK7fyoLdj1a3bHox4BqTzbA,1592926877757407.0
KKat Kat,"Trump did not cause this, what ignorance!",https://yt3.ggpht.com/-OEsh79KPmWw/AAAAAAAAAAI/AAAAAAAAAAA/QpxPabeTpPU/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCTXPBd3wAXP3lkHFNaMq3ng,1592926879346612.0
Nick Kadien,IF U DONT WAKE UP OUR SOLDIERS WILL WASH THE STRRETS WITH YOUR BLOOD....WAKE UP MASK=NO 2ND AMANDMENT,https://yt3.ggpht.com/-qnA5NG-x6zY/AAAAAAAAAAI/AAAAAAAAAAA/axVrz_1ztmw/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UC-us6Eyq6rYWOSYx6bjEIxw,1592926880237229.0
jan,BLM =Burn Loot Murder,https://yt3.ggpht.com/-pRwoYmz7GWk/AAAAAAAAAAI/AAAAAAAAAAA/YdBfHzmc2fM/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCea9g87ChOIvCkO1yZ4tv8g,1592926881941612.0
Dragon32z,every god damn day!,https://yt3.ggpht.com/-iVv6TO5vXBM/AAAAAAAAAAI/AAAAAAAAAAA/0guVqGQbH0I/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCI3iqT-bmkg7Qe96a2FT8Ew,1592926882043789.0
false prophet mohammed is a pedophile,looters are communist proxy soldiers,https://yt3.ggpht.com/-yN7NQvuPQX0/AAAAAAAAAAI/AAAAAAAAAAA/WRkUQ_LQc7Y/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCfoeB0M82Gl7i1qlrBzwLiw,1592926881899434.0
Leroy Green,LOOTERS=TERRORISTS,https://yt3.ggpht.com/-gCTPJlfEwgY/AAAAAAAAAAI/AAAAAAAAAAA/NwAcsPBOxmY/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCFSqohtiqjeCXB4jXTiDYwA,1592926885103843.0
Here's Johnny,Is that guy wearing his boyfriend's t-shirt,https://yt3.ggpht.com/-3Wmeh89oEns/AAAAAAAAAAI/AAAAAAAAAAA/H1TiowXv7SE/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCw2Sg0u9xczfdSx-lh-bquA,1592926885584099.0
martyborman,SHOOT WHEN DEY LOOT!!!!,https://yt3.ggpht.com/-PwGsfmLzLH8/AAAAAAAAAAI/AAAAAAAAAAA/9VzkZVerLUQ/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UC3rNYXz7p4MhDGHOdQVDZsg,1592926885970050.0
dason danielczuk,Mental illness,https://yt3.ggpht.com/-NDLq4rv9ru4/AAAAAAAAAAI/AAAAAAAAAAA/pJbyHRVMMwc/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCKiV1q5eHMiLDT9EQs192jA,1592926886476646.0
Faze rug Faze adapt,hi,https://yt3.ggpht.com/-GMv_A5wadsQ/AAAAAAAAAAI/AAAAAAAAAAA/6GP8bc4wBmU/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCNGDO8429ga1ay4p5j3Wv0Q,1592926887341069.0
J.B. J.B.,Reuben border jumper,https://yt3.ggpht.com/-vyherUFtiIs/AAAAAAAAAAI/AAAAAAAAAAA/EMNLHBYTCj8/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UC2IBtTPvWckoVKL5M3Akspw,1592926887320442.0
DagobahDave,"Mike Shelton Hur dur. The country is experiencing unprecedented civil unrest, our economy is in shambles, unemployment is off the scale. We can hold the president accountable for stuff like that.",https://yt3.ggpht.com/-6kdy9dQJfnM/AAAAAAAAAAI/AAAAAAAAAAA/Q13Du27b8lE/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCdH8bgVJ09A-LL1boSdlzJw,1592926887985657.0
mett furry,good luck all you parents got kids in school so now a pissed of angry riot kids going back class whenever thinking anything they want just take it.. anyone thinking whats going happen for years come.,https://yt3.ggpht.com/-S_qYTGQgvqI/AAAAAAAAAAI/AAAAAAAAAAA/ZaP6RF2_v7Y/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCEdcv3-QxGjiRL4AEx9RuvQ,1592926888703468.0
Sweetpeas Dad,So pandering did not work?,https://yt3.ggpht.com/-OEC4NgQjFbg/AAAAAAAAAAI/AAAAAAAAAAA/ugFqKQCUeLc/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCHzTshdtkhMvReYphFJjkRw,1592926888651841.0
Debbie Hollar,Later guys,https://yt3.ggpht.com/-CpanzhtWkCA/AAAAAAAAAAI/AAAAAAAAAAA/k94EA1jDA-0/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCifDBJZVXpJo77Uw9U8NJSw,1592926890566181.0
Jikiri Private,ISRAEL HAS A STINK WATER CANNON,https://yt3.ggpht.com/-gMflf465sBM/AAAAAAAAAAI/AAAAAAAAAAA/aJfkYGgBlUk/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UC2FPcoYWTeOPRKbAcvCQrzg,1592926890994274.0
JulianW,Do you think he has to take time off work to go everyday? :),https://yt3.ggpht.com/-pA1Wf3cjxvs/AAAAAAAAAAI/AAAAAAAAAAA/cBLOV7sRNsI/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UClY667SIgbYi0i3qvpo9s4Q,1592926893227979.0
karen shagalow,misty bb biden is in a dungeon and doesnt know the difference between night and day,https://yt3.ggpht.com/-xdFzedvAhVg/AAAAAAAAAAI/AAAAAAAAAAA/v4W89wLfsWc/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCLrwIi5DohXMVDHNbVesF9A,1592926896112256.0
Christopher Mills,Nice white dress he is wearing,https://yt3.ggpht.com/-BTHBz9mYyjI/AAAAAAAAAAI/AAAAAAAAAAA/zutxcYxJumo/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UC3bF26_Gg68quczoEjqOqWA,1592926895971773.0
Nick Kadien,IF U DONT WAKE UP OUR SOLDIERS WILL WASH THE STRRETS WITH YOUR BLOOD....WAKE UP MASK=NO 2ND AMANDMENT,https://yt3.ggpht.com/-qnA5NG-x6zY/AAAAAAAAAAI/AAAAAAAAAAA/axVrz_1ztmw/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UC-us6Eyq6rYWOSYx6bjEIxw,1592926897771809.0
Robert Fields,"did his shirt say BUM on it, LOL",https://yt3.ggpht.com/-Tc_ld2r3pbc/AAAAAAAAAAI/AAAAAAAAAAA/mMFBxLtphuM/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UC5DN2_fMmJEYXR08P2jK60w,1592926897951347.0
Principle 10,snuffout domestic terrorists,https://yt3.ggpht.com/-VmeELaYp45g/AAAAAAAAAAI/AAAAAAAAAAA/X2hLE7ygecY/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCWWBwWShWlma1cFB6P17HRw,1592926899859004.0
Leonardo Rampazzo,are the democrats in this chat really that stupid,https://yt3.ggpht.com/-pMqhmE6B2-s/AAAAAAAAAAI/AAAAAAAAAAA/rJ1vSjYxQ-4/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UC6g_td_WSA9ihyG3Udh_nsw,1592926900454721.0
LINKN2,#Bum's,https://yt3.ggpht.com/-RUP_VViMA_I/AAAAAAAAAAI/AAAAAAAAAAA/8s3X2cUaBKg/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UC0VgwfwR7jqLUnoTiBWbZ5Q,1592926900364025.0
bob drop,"@DagobahDave the globalist elite is behind BLM, they want to drive out Trump because he sabotages their plan for totalitarian world government",https://yt3.ggpht.com/-AgBW6b1jZIc/AAAAAAAAAAI/AAAAAAAAAAA/7uKAyCsflWA/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UC25hcYLFYavDJ8avLa-gZ9Q,1592926901075348.0
MK-112,All this because a career criminal was killed... pathetic.,https://yt3.ggpht.com/-g3zuJGrbrm8/AAAAAAAAAAI/AAAAAAAAAAA/gHxEvEs5ntU/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCodvTMycqmXQHxrCVsDUb8A,1592926901370155.0
Melanie Guertin,"Check the bills Biden was involved in, segregation, gun bills etc in his 30 plus years. Just do a search. He is NOT for the black community. Hundreds of blacks dies in prison because of him.",https://yt3.ggpht.com/-XP-jnrSzE5c/AAAAAAAAAAI/AAAAAAAAAAA/Vemu0zrdVp4/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCERhCQBK6SpGhn-sVzahl1w,1592926902887583.0
Venus Mack,I have not seen any looting or evidence of terrorism from anyone,https://yt3.ggpht.com/-5Ws0kE3jA2o/AAAAAAAAAAI/AAAAAAAAAAA/3iaarKi8jRk/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCj_0APTnf6fXbHCDTOeRvxQ,1592926904072594.0
Grandmaster Hash,He hasn’t had his shot of heroin yet,https://yt3.ggpht.com/-3ILslegXpY0/AAAAAAAAAAI/AAAAAAAAAAA/J4sFLkU4cX8/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCwtFdBdD8JtTCFK9-4oMUYA,1592926904769073.0
Faze rug Faze adapt,hi,https://yt3.ggpht.com/-GMv_A5wadsQ/AAAAAAAAAAI/AAAAAAAAAAA/6GP8bc4wBmU/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCNGDO8429ga1ay4p5j3Wv0Q,1592926904786609.0
johnnyboy,CAPTAIN AMERTCA🤓,https://yt3.ggpht.com/-JEBf8ilKy9s/AAAAAAAAAAI/AAAAAAAAAAA/pTcb92qpkVI/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCjhPJmmaOqfZ-ymJybO4dFA,1592926905189423.0
Suzanne A,summer of love 2.0 😷,https://yt3.ggpht.com/-BscB-9CY_x4/AAAAAAAAAAI/AAAAAAAAAAA/sblIX3sry6o/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCCcZG1VrWyNERzJF5SZIXoQ,1592926908383125.0
martyborman,AR 15S MATTER,https://yt3.ggpht.com/-PwGsfmLzLH8/AAAAAAAAAAI/AAAAAAAAAAA/9VzkZVerLUQ/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UC3rNYXz7p4MhDGHOdQVDZsg,1592926909001797.0
Kathy DeGreef,I plead the blood of Jesus over these prople...and our police. St. M8chael the Archangel defend us in battle.,https://yt3.ggpht.com/-LsX1v2HHa60/AAAAAAAAAAI/AAAAAAAAAAA/yY89MsROIiI/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCjKszyviI1QS5A3_Ri6fwDg,1592926909796655.0
Rose Renouf,Trump doesn't give a damn about the American people only the agenda.,https://yt3.ggpht.com/-kbR0LLLznWM/AAAAAAAAAAI/AAAAAAAAAAA/9moBFQGyhMA/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCIGyUxRYHQYS8ATB6F_Mizw,1592926909969497.0
Dave E,@Leroy The Government loots from my check every payday. That makes them terrorists!,https://yt3.ggpht.com/-IAolXHl7ig4/AAAAAAAAAAI/AAAAAAAAAAA/bBSvLsNFbmc/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCeaxmDLbBb-dfx1gk78mD8A,1592926910365210.0
Michael Davies,These people are going to help the UN enslave the world.,https://yt3.ggpht.com/-nX9Q3YLq5I0/AAAAAAAAAAI/AAAAAAAAAAA/CHLMwbdgYaM/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCnUZYd0EiU8oSAX6zgvQ5wg,1592926910773826.0
timetrader,"mental illness, drugs..",https://yt3.ggpht.com/-jWpKDa_oWHk/AAAAAAAAAAI/AAAAAAAAAAA/aIEIzIViEck/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCdWUsVeK3Q9CHZF4IqMoqxw,1592926911564792.0
Chad Cary,Anybody?,https://yt3.ggpht.com/-hb4-8On595U/AAAAAAAAAAI/AAAAAAAAAAA/Dn-7iATLOPs/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCK7fyoLdj1a3bHox4BqTzbA,1592926912521843.0
Olen Gunn,This is about as interesting as watching paint dry,https://yt3.ggpht.com/-0RAYYtGgA4k/AAAAAAAAAAI/AAAAAAAAAAA/BQL71ggeOik/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCQhdf6SshEoQzP0uSIVfU7g,1592926915561234.0
Noa,"DONATIONS TO BLM GO TO THE DEMOCRATS , BAN BLM",https://yt3.ggpht.com/-5FKNKD081oo/AAAAAAAAAAI/AAAAAAAAAAA/JwXEEAqR3f0/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCB8kJJfpZjaut1bD4A38bGA,1592926918979752.0
dason danielczuk,Mental illness,https://yt3.ggpht.com/-NDLq4rv9ru4/AAAAAAAAAAI/AAAAAAAAAAA/pJbyHRVMMwc/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCKiV1q5eHMiLDT9EQs192jA,1592926919207877.0
icedcoffee,Wearing his moms night gown,https://yt3.ggpht.com/-HoHpSGhxzbQ/AAAAAAAAAAI/AAAAAAAAAAA/whHKF0dGwJM/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCSd4F4Lg-k58H_56Bu_pJHg,1592926919262955.0
Nick Kadien,IF U DONT WAKE UP OUR SOLDIERS WILL WASH THE STRRETS WITH YOUR BLOOD....WAKE UP MASK=NO 2ND AMANDMENT,https://yt3.ggpht.com/-qnA5NG-x6zY/AAAAAAAAAAI/AAAAAAAAAAA/axVrz_1ztmw/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UC-us6Eyq6rYWOSYx6bjEIxw,1592926919958661.0
Zack Attack,chick with the white dress sounds really masculine,https://yt3.ggpht.com/-dQacRi2ycuw/AAAAAAAAAAI/AAAAAAAAAAA/p0dHk26xszg/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCNpUIoUKNWIdaEqZ94zrRoA,1592926919974902.0
Nick Kadien,IF U DONT WAKE UP OUR SOLDIERS WILL WASH THE STRRETS WITH YOUR BLOOD....WAKE UP MASK=NO 2ND AMANDMENT,https://yt3.ggpht.com/-qnA5NG-x6zY/AAAAAAAAAAI/AAAAAAAAAAA/axVrz_1ztmw/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UC-us6Eyq6rYWOSYx6bjEIxw,1592926827857729.0
martyborman,ELVIS NEEDS BOATS,https://yt3.ggpht.com/-PwGsfmLzLH8/AAAAAAAAAAI/AAAAAAAAAAA/9VzkZVerLUQ/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UC3rNYXz7p4MhDGHOdQVDZsg,1592926828050302.0
Debra R,Maybe BLM should gather at PP next time... What about that??,https://yt3.ggpht.com/-n2EkyPYl0cA/AAAAAAAAAAI/AAAAAAAAAAA/B8fDmFTJcgg/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UC0lulxTwnTZN1Y3Zl2IRTJw,1592926829281582.0
Leroy Green,LOOTERS=TERRORISTS,https://yt3.ggpht.com/-gCTPJlfEwgY/AAAAAAAAAAI/AAAAAAAAAAA/NwAcsPBOxmY/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCFSqohtiqjeCXB4jXTiDYwA,1592926829453883.0
Sebarybson,my country overthrown communism ! do the same American brothers ! do not hesitate !,https://yt3.ggpht.com/-RUE3fDNCTow/AAAAAAAAAAI/AAAAAAAAAAA/vnTqFMZX1cQ/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCfuhJNRmaOBfTRZOrkaR8Jg,1592926831527143.0
Nick Kadien,IF U DONT WAKE UP OUR SOLDIERS WILL WASH THE STRRETS WITH YOUR BLOOD....WAKE UP MASK=NO 2ND AMANDMENT,https://yt3.ggpht.com/-qnA5NG-x6zY/AAAAAAAAAAI/AAAAAAAAAAA/axVrz_1ztmw/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UC-us6Eyq6rYWOSYx6bjEIxw,1592926831495175.0
Michael Davies,Jesus for President,https://yt3.ggpht.com/-nX9Q3YLq5I0/AAAAAAAAAAI/AAAAAAAAAAA/CHLMwbdgYaM/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCnUZYd0EiU8oSAX6zgvQ5wg,1592926832238438.0
Seahawk VII,Black Olives Matter,https://yt3.ggpht.com/-CKXfFFomMfw/AAAAAAAAAAI/AAAAAAAAAAA/1vKy5yxnS1o/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCq_uQthrYl5d3_jVNXZjvug,1592926832560327.0
Nick Kadien,IF U DONT WAKE UP OUR SOLDIERS WILL WASH THE STRRETS WITH YOUR BLOOD....WAKE UP MASK=NO 2ND AMANDMENT,https://yt3.ggpht.com/-qnA5NG-x6zY/AAAAAAAAAAI/AAAAAAAAAAA/axVrz_1ztmw/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UC-us6Eyq6rYWOSYx6bjEIxw,1592926924540285.0
Chris White,"Cheers from Fort Lauderdale Beach, Florida. To All My Homies in D.C. my Hometown..!!",https://yt3.ggpht.com/-eRm-g_wv9D8/AAAAAAAAAAI/AAAAAAAAAAA/Ux-X5ORnAMM/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCkVHU7BL7IWqVR4tyLMBnog,1592926926164215.0
Jay Heidschuh,Communism and socialism isnt the same thing.,https://yt3.ggpht.com/-K5qv5t2mVLc/AAAAAAAAAAI/AAAAAAAAAAA/QrEf2Jwtuko/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCyFD2r5DXsr4KxkSAz8cX6w,1592926926695159.0
Nick Kadien,IF U DONT WAKE UP OUR SOLDIERS WILL WASH THE STRRETS WITH YOUR BLOOD....WAKE UP MASK=NO 2ND AMANDMENT,https://yt3.ggpht.com/-qnA5NG-x6zY/AAAAAAAAAAI/AAAAAAAAAAA/axVrz_1ztmw/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UC-us6Eyq6rYWOSYx6bjEIxw,1592926927644233.0
kungfu2toe,summer of scrubs,https://yt3.ggpht.com/-cg6MIkCX64A/AAAAAAAAAAI/AAAAAAAAAAA/0Vrtkel68vA/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCbi8FlVde57w2Z-4ZhuPpdQ,1592926929124194.0
Don Persak,lol,https://yt3.ggpht.com/-MNFkHXgsQ9w/AAAAAAAAAAI/AAAAAAAAAAA/FFb_9E8GAd0/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UC0U8cr_fU1w2FhMFIiwYcuA,1592926929219252.0
martyborman,TENT STENCH MAN,https://yt3.ggpht.com/-PwGsfmLzLH8/AAAAAAAAAAI/AAAAAAAAAAA/9VzkZVerLUQ/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UC3rNYXz7p4MhDGHOdQVDZsg,1592926930482582.0
Bishop Bishop 777,Mayor Bottoms is not VP material,https://yt3.ggpht.com/--0LpBD4HmNI/AAAAAAAAAAI/AAAAAAAAAAA/P8-_QqDiqdQ/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCYPAtWQ1oKR1SfFhl7sSAOw,1592926931683602.0
Dragon32z,God Bless the clean up crew,https://yt3.ggpht.com/-iVv6TO5vXBM/AAAAAAAAAAI/AAAAAAAAAAA/0guVqGQbH0I/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCI3iqT-bmkg7Qe96a2FT8Ew,1592926932167806.0
Nick Kadien,IF U DONT WAKE UP OUR SOLDIERS WILL WASH THE STRRETS WITH YOUR BLOOD....WAKE UP MASK=NO 2ND AMANDMENT,https://yt3.ggpht.com/-qnA5NG-x6zY/AAAAAAAAAAI/AAAAAAAAAAA/axVrz_1ztmw/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UC-us6Eyq6rYWOSYx6bjEIxw,1592926934578973.0
Olen Gunn,BLM is Biden’s only way of fundraising,https://yt3.ggpht.com/-0RAYYtGgA4k/AAAAAAAAAAI/AAAAAAAAAAA/BQL71ggeOik/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCQhdf6SshEoQzP0uSIVfU7g,1592926934738534.0
Supersquid 1776,Venus where have you been the last month???,https://yt3.ggpht.com/-a80Ixz5bkaA/AAAAAAAAAAI/AAAAAAAAAAA/G7lJ8YXjN4g/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UC_vfyv_NT39NuB_5l2gxBKQ,1592926935659704.0
DagobahDave,"bob drop Do you think the Earth is shaped like a ball, or shaped like something else?",https://yt3.ggpht.com/-6kdy9dQJfnM/AAAAAAAAAAI/AAAAAAAAAAA/Q13Du27b8lE/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCdH8bgVJ09A-LL1boSdlzJw,1592926936724239.0
Nick Kadien,IF U DONT WAKE UP OUR SOLDIERS WILL WASH THE STRRETS WITH YOUR BLOOD....WAKE UP MASK=NO 2ND AMANDMENT,https://yt3.ggpht.com/-qnA5NG-x6zY/AAAAAAAAAAI/AAAAAAAAAAA/axVrz_1ztmw/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UC-us6Eyq6rYWOSYx6bjEIxw,1592926937610638.0
timetrader,send in a sociologist and get that boy some help,https://yt3.ggpht.com/-jWpKDa_oWHk/AAAAAAAAAAI/AAAAAAAAAAA/aIEIzIViEck/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCdWUsVeK3Q9CHZF4IqMoqxw,1592926939232748.0
Dutch Eve,Paint drying matters,https://yt3.ggpht.com/-HWdJjFScRTo/AAAAAAAAAAI/AAAAAAAAAAA/_o3fKUpIkZ4/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCYrJLyppFhrUUQ4X36XY60Q,1592926941096290.0
